gene	logFC	logCPM	LR	PValue	FDR	gene_status	cols	is_sig
412	ENSG00000103342	-0.140716406596402	7.23211859714806	1.55557644473765	0.212314091041291	0.420196578664263	0	black	n.s.
413	ENSG00000103353	0.332983823597965	7.03838343733483	4.66283695140482	0.0308222245161555	0.100148224829751	0	black	n.s.
414	ENSG00000103479	-0.244681022080848	7.21698229829274	3.24394071065517	0.0716880165573393	0.190984932999502	0	black	n.s.
415	ENSG00000103502	-0.730528355178786	7.71336279832616	38.4367605890447	5.65569612931041e-10	1.55233975338704e-08	-1	blue	Downregulated
416	ENSG00000103512	0.144504681047026	8.30231436175631	1.55058342680254	0.213049331949082	0.420853131103964	0	black	n.s.
417	ENSG00000103657	0.126764717911351	6.94315859959195	0.683473570879503	0.408393172596148	0.625280281154339	0	black	n.s.
418	ENSG00000103855	0.375634433785821	7.56327317951435	4.18117265247212	0.0408754091044945	0.123933289813918	0	black	n.s.
419	ENSG00000103888	-0.894775373204563	12.8491059563565	3.54630542867926	0.0596781900724326	0.168683881424247	0	black	n.s.
420	ENSG00000103994	-0.418184214105237	9.44999668181223	4.17419608203689	0.0410440302231141	0.124263928948354	0	black	n.s.
421	ENSG00000104067	-0.208870732908176	7.6899130341461	2.67724847641878	0.10179146871411	0.248929664405198	0	black	n.s.
422	ENSG00000104331	-0.224924908472642	7.36804870251761	3.50692323011848	0.061112850620829	0.170886603746715	0	black	n.s.
423	ENSG00000104332	-0.478436935317674	9.7974019811634	0.770627996450003	0.380022846694849	0.602376639973751	0	black	n.s.
424	ENSG00000104388	-0.322301438347631	7.47695809503153	6.50299298231529	0.010769305566172	0.043536378703556	-1	blue	Downregulated
425	ENSG00000104408	0.197166367422198	8.42716178396151	2.62730406507011	0.105039930162371	0.253603349905911	0	black	n.s.
426	ENSG00000104419	-0.15041476005227	7.75991669482124	0.468576867897497	0.493642605373591	0.692493930604782	0	black	n.s.
427	ENSG00000104517	0.00822580726763828	7.93700013044632	0.00467518687443658	0.945486853138282	0.978316257761139	0	black	n.s.
428	ENSG00000104529	0.207677405420609	7.36597393554439	1.35592705810089	0.244244607094262	0.45859068442721	0	black	n.s.
429	ENSG00000104695	-0.474004593237809	6.93685585279069	7.37578092944414	0.006610807765638	0.0295925858350233	-1	blue	Downregulated
430	ENSG00000104728	0.152035053531514	6.89128886771624	0.698820800621263	0.403180206203886	0.620707740068496	0	black	n.s.
431	ENSG00000104756	-0.734232474494798	6.81242755352527	24.0115151268306	9.57612700685373e-07	1.24073297740974e-05	-1	blue	Downregulated
432	ENSG00000104763	0.0334800689272977	7.65388337211015	0.0225569570070228	0.880614922985513	0.95327593635069	0	black	n.s.
433	ENSG00000104765	-0.250981878459647	9.03804574250688	2.37304929395788	0.123445713534374	0.284853715080424	0	black	n.s.
434	ENSG00000104805	0.0386671013329639	8.53325269610225	0.0789350291130066	0.778745847110396	0.902191280585911	0	black	n.s.
435	ENSG00000104852	-0.156316054914253	8.01433717082128	1.32482872073278	0.249727281526765	0.466366257175319	0	black	n.s.
436	ENSG00000104870	0.0215832150436198	7.4735257035455	0.037112791368461	0.847235586593777	0.933122193048902	0	black	n.s.
437	ENSG00000104904	-0.0965356968896156	8.8435144478098	0.660828133643584	0.416267733139615	0.631762588828625	0	black	n.s.
438	ENSG00000104964	-0.282336836778485	7.73470104232735	5.89322127600167	0.0151992728851527	0.0579628578399058	0	black	n.s.
439	ENSG00000105193	0.0991210867241838	9.09156609496449	0.240720751759909	0.623686033881994	0.79669875485477	0	black	n.s.
440	ENSG00000105220	0.126694229633492	7.53833709461862	0.56317714593682	0.452982947214146	0.660532939694114	0	black	n.s.
441	ENSG00000105221	0.284231460799631	7.46894374084381	5.28191873650763	0.0215479892156452	0.0755447151324974	0	black	n.s.
442	ENSG00000105223	0.221042296833194	8.56682151956344	1.99677976999186	0.157633796410405	0.341235436812129	0	black	n.s.
443	ENSG00000105245	0.326456647719321	7.26550481962035	2.49560459601862	0.114164526567378	0.270008166008561	0	black	n.s.
444	ENSG00000105270	0.00958679345723591	7.28484094194567	0.00335250718903435	0.953827614598901	0.979233208140453	0	black	n.s.
445	ENSG00000105281	-0.314327055077159	8.37573233711577	6.88121259512343	0.008710644713313	0.0370069345661322	-1	blue	Downregulated
446	ENSG00000105323	0.130067235440894	8.1696977605514	1.24110841431298	0.265257542250594	0.481992363357786	0	black	n.s.
447	ENSG00000105329	0.382125130649814	6.89089684512409	3.59565319390546	0.057930858347244	0.164411807608387	0	black	n.s.
448	ENSG00000105355	0.0130409565893173	7.18889316429943	0.00532541295648059	0.94182567171721	0.978267484039578	0	black	n.s.
449	ENSG00000105372	0.0369477980621928	9.95007722639192	0.0154087478476868	0.901210779542486	0.96578870961946	0	black	n.s.
450	ENSG00000105373	0.0527051273264018	7.86785878386986	0.051600424642686	0.820301453917231	0.919917061106436	0	black	n.s.
451	ENSG00000105401	0.00397711689818653	7.168114069413	0.000905321690517269	0.975996421117123	0.989335321627936	0	black	n.s.
452	ENSG00000105426	-0.388413949437169	7.8537091665954	2.12677686815535	0.144744836834986	0.320528375411657	0	black	n.s.
453	ENSG00000105429	0.0312447839735562	8.01196260404075	0.0471303731148591	0.828134069804328	0.923699205576464	0	black	n.s.
454	ENSG00000105438	0.0619691453306614	7.58723101431521	0.249692450181419	0.61729171600732	0.79336098474502	0	black	n.s.
455	ENSG00000105568	-0.0363987929314227	8.42985042970145	0.108241087434024	0.742155587597522	0.875910597989492	0	black	n.s.
456	ENSG00000105576	0.0248117180380884	7.33564420267911	0.0231514544609013	0.879063880849108	0.952585587247397	0	black	n.s.
457	ENSG00000105640	0.070493939799606	9.5922004591083	0.0776595676968554	0.780494508645538	0.902191280585911	0	black	n.s.
458	ENSG00000105701	0.0149070713772884	8.44961203419162	0.0182487627326395	0.892542312485672	0.962192901211944	0	black	n.s.
459	ENSG00000105835	-0.96455648112946	7.37964317282272	33.838047726873	5.98959378710587e-09	1.24942926399028e-07	-1	blue	Downregulated
460	ENSG00000105855	0.56196333971446	6.87924669881699	13.1116529693245	0.000293464639780114	0.00201315003090743	1	red	Upregulated
461	ENSG00000105887	0.0330675105570657	7.31744708361384	0.0622007603033765	0.803050764428697	0.912398635402104	0	black	n.s.
462	ENSG00000105894	0.732170595649166	8.50550394427938	6.10391748136215	0.0134882545814909	0.0523957151899255	0	black	n.s.
463	ENSG00000105974	-0.584718635034386	9.60152404334818	8.18974666834545	0.00421278059759301	0.0202485260981083	-1	blue	Downregulated
464	ENSG00000105993	-0.2453863406475	7.05702163255084	3.48759204185257	0.0618304598708772	0.172430934880548	0	black	n.s.
465	ENSG00000106034	-0.99966547922817	7.25461736436152	7.84559189139026	0.00509447757136085	0.0239735790108706	-1	blue	Downregulated
466	ENSG00000106052	0.0790682272064277	7.64291632480596	0.409359187845819	0.522294935583581	0.715369163248424	0	black	n.s.
467	ENSG00000106105	0.413834417195327	7.53314076122362	10.5445460154423	0.00116531441965388	0.00671504386574029	1	red	Upregulated
468	ENSG00000106123	-1.23765947495671	7.16996073192699	11.2525333499145	0.000795144174518055	0.00483577477564041	-1	blue	Downregulated
469	ENSG00000106153	0.0498518433302091	6.97946266964818	0.113026495443627	0.736724476452798	0.873185941977577	0	black	n.s.
470	ENSG00000106211	-0.387020022996138	9.05210926662883	7.39123969353457	0.00655422998163222	0.0294024166487845	-1	blue	Downregulated
471	ENSG00000106261	0.439029607941945	7.5727487608431	11.9055346277228	0.000559674029737494	0.0035485715076973	1	red	Upregulated
472	ENSG00000106263	-0.0275949619563088	7.39952510346726	0.045696080012199	0.830729216806057	0.92520082555122	0	black	n.s.
473	ENSG00000106333	0.706147412512152	8.53576853983198	23.5977012009733	1.18729271872269e-06	1.49544881429825e-05	1	red	Upregulated
474	ENSG00000106366	-0.641442238589711	8.67197452162826	3.65629552997068	0.0558576979467495	0.159834235825678	0	black	n.s.
475	ENSG00000106538	0.487407939785758	7.24226157273759	1.83163731008632	0.175934276948773	0.36958600374133	0	black	n.s.
476	ENSG00000106609	-0.125369537124837	7.58025667782626	1.10936081377513	0.292220935631997	0.515277152771213	0	black	n.s.
477	ENSG00000106615	-0.863640864966896	7.11284425442962	28.6765098604508	8.55349984462781e-08	1.4868833896578e-06	-1	blue	Downregulated
478	ENSG00000106624	0.222759339736795	9.56091588579201	0.707506929404527	0.400272695330903	0.618495438859455	0	black	n.s.
479	ENSG00000106636	0.00386135936115939	7.05447013359238	0.000900857879102546	0.976055652881252	0.989335321627936	0	black	n.s.
480	ENSG00000106665	0.308267960698713	6.9404199975086	2.42158969434583	0.119673430557668	0.277684956777858	0	black	n.s.
481	ENSG00000106682	0.0509648179847959	8.59831284683577	0.180191632391182	0.671208606408059	0.831437739291693	0	black	n.s.
482	ENSG00000106723	0.404026261925427	6.94414293123694	6.5052096788873	0.0107558879600785	0.043536378703556	1	red	Upregulated
483	ENSG00000106771	-0.117095173179422	7.15751526364368	0.852582688906997	0.355822732915286	0.576278121786714	0	black	n.s.
484	ENSG00000106772	-0.72525880348555	8.48239238804786	9.68165413488498	0.00186116996657024	0.0102709009266283	-1	blue	Downregulated
485	ENSG00000106799	0.0567800267494062	7.80513741895211	0.0485284844603484	0.825643893041099	0.921998480130477	0	black	n.s.
486	ENSG00000106809	0.994220260322872	7.37501380298801	2.51735385985934	0.112599389441887	0.267215388368346	0	black	n.s.
487	ENSG00000106819	-0.292507464936589	7.05777784278295	0.250783391046738	0.616524007157387	0.79336098474502	0	black	n.s.
488	ENSG00000106991	0.514448809040369	7.45574744184515	11.2237521971879	0.000807570530301129	0.00488287572813958	1	red	Upregulated
489	ENSG00000107223	0.140324462280766	7.25731008584242	1.32297781892763	0.250058323788506	0.466566783025781	0	black	n.s.
490	ENSG00000107290	0.0485769299948926	7.62131495265255	0.157881817414498	0.691114210372506	0.848037789904146	0	black	n.s.
491	ENSG00000107317	0.326487853750551	8.22394182598035	1.2127997020296	0.270778356066637	0.488196759511673	0	black	n.s.
492	ENSG00000107372	-0.702472565895208	8.42996204523042	5.65710345264513	0.0173848109494772	0.0643291074724696	0	black	n.s.
493	ENSG00000107438	-0.655007777393832	7.50553175485506	8.52256594381737	0.00350769573158213	0.0172572011700008	-1	blue	Downregulated
494	ENSG00000107562	2.04326440460196	10.6735446265276	43.1726124715461	5.01173177501083e-11	1.68620523914074e-09	1	red	Upregulated
495	ENSG00000107581	-0.108836747703408	9.1437131450365	0.734424725225265	0.391452711834317	0.609835964814328	0	black	n.s.
496	ENSG00000107623	0.960411522416341	8.06010557503601	5.73698228180967	0.0166113087751091	0.06221039516136	0	black	n.s.
497	ENSG00000107738	-0.229504491845813	8.23405199279197	0.491454533793856	0.483279186745628	0.684399445723951	0	black	n.s.
498	ENSG00000107796	-1.08580168760012	7.25359990992501	13.4397213894919	0.00024635220485823	0.0017302717149302	-1	blue	Downregulated
499	ENSG00000107816	-0.0610802208600808	7.49807286693685	0.112556434049964	0.737252233973033	0.873315252735802	0	black	n.s.
500	ENSG00000107819	-0.175296101370692	6.97677557206491	0.95119572489439	0.32941512249338	0.551448583965564	0	black	n.s.
501	ENSG00000107854	0.34954330723369	7.22195588071862	6.0088214936589	0.014234531345062	0.05498746738111	0	black	n.s.
502	ENSG00000107862	0.180047549826034	7.32755626496201	2.75239087384588	0.0971091197574463	0.241441744712792	0	black	n.s.
503	ENSG00000107863	-0.00710097241778693	8.34661029508247	0.00346531802010475	0.953058080988114	0.979233208140453	0	black	n.s.
504	ENSG00000107957	-0.0682107424197147	9.12166146703136	0.245413521658477	0.620323235549906	0.795325303845792	0	black	n.s.
505	ENSG00000108107	0.223779557059708	9.30653729583887	1.3422817753239	0.246631973077912	0.46224105646049	0	black	n.s.
506	ENSG00000108175	0.475213792083111	7.85634144414639	7.68657412147823	0.00556331335215891	0.0257318661920255	1	red	Upregulated
507	ENSG00000108256	-0.297080580631109	7.27633762098996	7.65926655968626	0.00564814611060357	0.0259516140676631	-1	blue	Downregulated
508	ENSG00000108292	-0.0515448022252458	6.97921806382627	0.133628120169803	0.714699545524888	0.860775549633323	0	black	n.s.
509	ENSG00000108298	0.16492904608778	10.139200019979	0.934104651161874	0.333798600517031	0.556153259327897	0	black	n.s.
510	ENSG00000108312	0.211830965495339	7.11468040183366	2.71510277383029	0.0994025683583925	0.245205718041493	0	black	n.s.
511	ENSG00000108424	-0.132123026324548	8.24870707921429	1.28020858328525	0.257860256366219	0.476014597150382	0	black	n.s.
512	ENSG00000108518	-0.195866892735923	7.9900194316599	1.68216247039406	0.194637358720933	0.395724688393633	0	black	n.s.
513	ENSG00000108582	-0.485015679214511	8.93100425263851	3.17606220981577	0.074724609872934	0.196564358379496	0	black	n.s.
514	ENSG00000108604	-1.18879932394318	7.1010595995783	33.9588720826046	5.62894237397626e-09	1.18605795879944e-07	-1	blue	Downregulated
515	ENSG00000108654	-0.0244698324991609	9.69747881975019	0.0352323071683145	0.851109706120764	0.935413512627984	0	black	n.s.
516	ENSG00000108679	0.161257761370966	7.90868401720989	0.342409253713527	0.558441845332149	0.744351239209497	0	black	n.s.
517	ENSG00000108821	1.39216891372086	12.6712057017429	81.530183623958	1.72605195695056e-19	2.00030243455492e-17	1	red	Upregulated
518	ENSG00000108828	0.699599611205388	9.65154855894439	14.7510190389762	0.0001226812031035	0.000965709394995857	1	red	Upregulated
519	ENSG00000108829	-0.407536949282224	6.72104344122196	4.21458879925805	0.0400777790877495	0.122583940142296	0	black	n.s.
520	ENSG00000108840	-0.473484279930312	7.45732029657343	8.50129902539109	0.00354893020979602	0.0174189845120812	-1	blue	Downregulated
521	ENSG00000108848	0.0807057127493013	7.62029031638743	0.448800380401074	0.502905185740738	0.699840038329005	0	black	n.s.
522	ENSG00000108854	0.400062353926186	7.64548726160435	3.99454493238072	0.0456477774304993	0.134874311218161	0	black	n.s.
523	ENSG00000108861	-0.411586041091567	7.06144197750111	6.24468155067973	0.0124566775773715	0.0487516499557166	-1	blue	Downregulated
524	ENSG00000108946	-0.17508992627395	8.89107986101093	2.04955001269281	0.152251183750273	0.333259149321164	0	black	n.s.
525	ENSG00000108953	-0.0107510835637865	8.69811917572413	0.00637674225180263	0.936352972561331	0.97758650673809	0	black	n.s.
526	ENSG00000108960	-1.55388539630797	6.7575122247109	35.4437544680035	2.62522811034921e-09	6.36770446300983e-08	-1	blue	Downregulated
527	ENSG00000109046	-0.0309651221350997	8.07992932866119	0.0310113405257368	0.860215089778105	0.941877341806382	0	black	n.s.
528	ENSG00000109099	0.339854703833377	8.79052638491859	6.58358370908509	0.0102923471474558	0.0421804246553885	1	red	Upregulated
529	ENSG00000109111	0.0688682864733531	7.96869834715937	0.325142346779273	0.568533548290805	0.753469492842833	0	black	n.s.
530	ENSG00000109113	0.114577249138649	7.13857209494487	1.00137167677066	0.316978829718532	0.540210652608544	0	black	n.s.
531	ENSG00000109332	-0.044800431012884	8.44327779747653	0.154885698599104	0.693909459465879	0.850467175350073	0	black	n.s.
532	ENSG00000109472	0.326828620590357	9.11465245228401	1.21679192954662	0.269991157157577	0.487684223252849	0	black	n.s.
533	ENSG00000109475	0.00443409497693338	8.50722945293077	0.000537579826584533	0.981502091239834	0.991736798330228	0	black	n.s.
534	ENSG00000109501	-0.430286376273826	6.96670662652953	4.06473020276832	0.0437876794040059	0.130557333300936	0	black	n.s.
535	ENSG00000109606	-0.0366587347835739	7.29446198255815	0.0901962186256355	0.763927852355472	0.892747058831101	0	black	n.s.
536	ENSG00000109610	0.179876826086787	8.15306951240615	0.276454194146709	0.599034737816176	0.778558543977908	0	black	n.s.
537	ENSG00000109686	-0.642462929358275	8.55226003612194	20.8522306022735	4.96114154546585e-06	5.39007357491759e-05	-1	blue	Downregulated
538	ENSG00000109846	-0.391365984001345	6.78099655711536	3.03617349430928	0.0814276516104688	0.210300364383683	0	black	n.s.
539	ENSG00000109861	-0.915794299081443	7.99702878705572	14.6331851675241	0.00013059456528428	0.00102030061117231	-1	blue	Downregulated
540	ENSG00000109971	0.34621826746154	10.3415591867993	2.43386253872563	0.118739997860616	0.276921028448506	0	black	n.s.
541	ENSG00000110047	-0.303432405914094	7.0169328719451	2.99813833737874	0.0833602533164262	0.214678380763043	0	black	n.s.
542	ENSG00000110090	-0.638232285218275	7.16885064696255	14.0060908605331	0.00018221940499165	0.00136515451532804	-1	blue	Downregulated
543	ENSG00000110092	0.0937830243509203	9.64948763878246	0.149904362308121	0.698626769851062	0.852870965575345	0	black	n.s.
544	ENSG00000110108	-0.253434932392119	7.08388654799642	2.90928888087573	0.0880706996937241	0.221878598503754	0	black	n.s.
545	ENSG00000110237	-0.30350888881727	7.37946727335128	6.8965896985724	0.00863603331210807	0.0368602618902616	-1	blue	Downregulated
546	ENSG00000110321	0.158915880260413	10.8212248380946	1.48511236176262	0.222976355760483	0.43198532197326	0	black	n.s.
547	ENSG00000110367	0.0197453976715413	7.25601873321683	0.0238048199970819	0.877382574183068	0.951520904030531	0	black	n.s.
548	ENSG00000110422	-0.478160466111094	7.31285624143525	8.64467660170102	0.00328018357685131	0.0162915784316949	-1	blue	Downregulated
549	ENSG00000110651	0.0872296967334811	9.97341475936049	0.401933854739582	0.526092220052675	0.718530699111309	0	black	n.s.
550	ENSG00000110696	-0.0354495517190727	7.43059205808617	0.104055513326319	0.747016093178323	0.879170761311762	0	black	n.s.
551	ENSG00000110700	0.0770555893825051	8.5021004095247	0.20796802849614	0.648364725456003	0.815530818304486	0	black	n.s.
552	ENSG00000110713	-0.159719886496014	7.21326525422358	1.75084398744214	0.185770666565527	0.383680802431375	0	black	n.s.
553	ENSG00000110880	-0.219888587269039	8.95168731660401	2.57312926589184	0.108692530152974	0.260705031962338	0	black	n.s.
554	ENSG00000110906	-0.426918020798889	7.51660797548485	7.35203699624335	0.0066986815626369	0.0298577985890183	-1	blue	Downregulated
555	ENSG00000110917	0.0722296858276757	7.98530709594729	0.272858755514697	0.601420509830277	0.780200984767386	0	black	n.s.
556	ENSG00000110955	-0.0803430828277359	8.69334236833799	0.49745997710383	0.480618317359497	0.683618079699763	0	black	n.s.
557	ENSG00000110958	0.0663022325429747	7.43389222613868	0.356704108109192	0.550342411837029	0.737521539314151	0	black	n.s.
558	ENSG00000111077	-0.200882573686568	7.85869930123007	1.91003912942836	0.166958912164466	0.355021703134634	0	black	n.s.
559	ENSG00000111269	-0.123328869102879	6.95625497790898	0.508873344420664	0.475626983792807	0.67956019739164	0	black	n.s.
560	ENSG00000111321	-0.180170894376232	7.62731445329396	2.1280039155484	0.144628988213627	0.320528375411657	0	black	n.s.
561	ENSG00000111341	-0.635772415468119	7.11901796855936	1.20024483030997	0.273272750096168	0.490996517399317	0	black	n.s.
562	ENSG00000111371	-0.725690155150956	7.28295408276759	12.0659837334024	0.000513502062737615	0.00329589323960205	-1	blue	Downregulated
563	ENSG00000111452	-0.618320710891555	8.96927592082272	4.95166309291191	0.0260655826720841	0.0872757711941692	0	black	n.s.
564	ENSG00000111481	0.336112566382652	7.033434717243	7.31607067621055	0.00683406709033955	0.0303316254264857	1	red	Upregulated
565	ENSG00000111530	0.0752001058335358	7.59297793095333	0.395050591127667	0.529656472002765	0.720285343031805	0	black	n.s.
566	ENSG00000111640	0.229525756146158	10.7159136001926	1.43340269995633	0.231209917852924	0.44329401529522	0	black	n.s.
567	ENSG00000111642	0.527749377499537	8.18346555233877	15.1735810575979	9.80658890465094e-05	0.000805375765948892	1	red	Upregulated
568	ENSG00000111669	-0.101466798836039	8.85847044706453	0.108985545957296	0.741302046103698	0.875910597989492	0	black	n.s.
569	ENSG00000111670	0.425163489440795	7.68403120802988	3.29873394212167	0.0693333027304124	0.187216775277579	0	black	n.s.
570	ENSG00000111676	-0.0506216257133536	8.29668264896892	0.143988199900377	0.704347957465895	0.856325291372847	0	black	n.s.
571	ENSG00000111716	-0.0177281007984617	8.52668132090853	0.0155455394420585	0.900775503942531	0.96578870961946	0	black	n.s.
572	ENSG00000111799	0.342993862432347	11.4491020288477	5.14147769379269	0.0233607559112951	0.0801489092614501	0	black	n.s.
573	ENSG00000111817	-0.124992325292719	8.12086054900848	0.908542533886227	0.340501423308904	0.560604553293112	0	black	n.s.
574	ENSG00000111859	-1.57091943410746	6.79283913842965	25.7118411421152	3.96387458814945e-07	5.86428538360267e-06	-1	blue	Downregulated
575	ENSG00000111885	-0.722556984160792	8.49573199846158	12.7174139432832	0.000362266373639894	0.00242986384377112	-1	blue	Downregulated
576	ENSG00000111897	-0.178026153726176	9.41253038136488	1.23204634819808	0.267009440899472	0.483936439281609	0	black	n.s.
577	ENSG00000111961	-0.0545092328224721	7.66247638374203	0.129630106326324	0.718815865963192	0.864236251526927	0	black	n.s.
578	ENSG00000112078	-0.481627613653902	7.24226994732247	11.2427803165319	0.000799333283089077	0.00484711985035993	-1	blue	Downregulated
579	ENSG00000112081	-0.129471976635219	6.9862352539648	0.631888388986887	0.426663485398786	0.641224805865899	0	black	n.s.
580	ENSG00000112096	-0.432354433930172	9.8656141488831	2.28633384411933	0.130517892871158	0.296903298287062	0	black	n.s.
581	ENSG00000112249	0.334199201940829	7.04764638358557	3.93081464444833	0.0474089731918755	0.139288898701764	0	black	n.s.
582	ENSG00000112306	0.089662942071258	9.80977420728127	0.10266730554298	0.748651942544913	0.880248397056949	0	black	n.s.
583	ENSG00000112308	0.233843605628506	7.21794806518938	4.18233101048803	0.0408474825161205	0.123933289813918	0	black	n.s.
584	ENSG00000112335	0.0538987336477563	7.83939224696372	0.230145382652516	0.631416050402851	0.802641000085525	0	black	n.s.
585	ENSG00000112378	0.123440899534397	8.73648215839095	0.47048235560257	0.492765346088928	0.692493930604782	0	black	n.s.
586	ENSG00000112473	0.334946223161824	7.63839148764817	6.64619536514256	0.00993677866446649	0.0410457827605487	1	red	Upregulated
587	ENSG00000112531	-0.145245907881614	7.5726628507759	1.56226659758001	0.211333655188451	0.418726701350008	0	black	n.s.
588	ENSG00000112655	0.200654727929478	8.9678413617888	2.5502041137518	0.110280007178326	0.263509845331028	0	black	n.s.
589	ENSG00000112697	0.110207411355458	8.64687079238155	0.380485525208542	0.537343505979606	0.727856203554194	0	black	n.s.
590	ENSG00000112715	1.27826786682345	6.92047014961586	21.0813021606131	4.40202588565579e-06	4.85853227379787e-05	1	red	Upregulated
591	ENSG00000112769	0.172650051379991	10.1276824183003	1.1911540269212	0.27509689893859	0.493424016496903	0	black	n.s.
592	ENSG00000112837	1.89682867640553	7.48244290164211	81.6547499758336	1.62061844378104e-19	1.98859416101603e-17	1	red	Upregulated
593	ENSG00000112851	-0.29071320702302	7.41183097810463	5.492509552793	0.0190981108902592	0.0690444702202439	0	black	n.s.
594	ENSG00000112902	0.41768534307344	8.05806711623952	1.15395665654226	0.282722411994465	0.502375743237073	0	black	n.s.
595	ENSG00000112936	-3.1284577022659	6.93248331338351	27.4342001218023	1.62531324256208e-07	2.6487526749879e-06	-1	blue	Downregulated
596	ENSG00000112977	0.219305809490341	7.93303680286974	3.39002495616482	0.0655919563658143	0.180087954340118	0	black	n.s.
597	ENSG00000113013	0.28014740613218	7.63445064032405	4.31267633642908	0.037829402333311	0.117249122629676	0	black	n.s.
598	ENSG00000113083	-0.398599488789108	9.61812464514956	2.20552063804826	0.137517458439781	0.307791221357707	0	black	n.s.
599	ENSG00000113140	0.626507372659603	10.9046397851435	19.4745293158393	1.0195011460481e-05	0.000104248989738056	1	red	Upregulated
600	ENSG00000113328	0.318251896057401	8.24149862560904	5.27169659861851	0.0216748778271384	0.0758620723949844	0	black	n.s.
601	ENSG00000113361	1.39199937892854	7.14634673583703	8.07008129370644	0.00450020978091012	0.0213836847448258	1	red	Upregulated
602	ENSG00000113384	-0.196643359453832	7.56724494297772	1.87742761928948	0.170626803825708	0.360615514468517	0	black	n.s.
603	ENSG00000113387	0.270717284208617	7.1417656428757	3.84440283243953	0.0499122925343594	0.145618240876467	0	black	n.s.
604	ENSG00000113389	-0.845579384385356	7.3371282248449	5.53605809781848	0.0186284978189745	0.0675809503484882	0	black	n.s.
605	ENSG00000113552	0.677006273122068	6.68368682081244	12.9908302055993	0.00031302014932997	0.00210632268226554	1	red	Upregulated
606	ENSG00000113558	0.0215105428446332	7.61795145100808	0.0291068301613242	0.864532605111545	0.944196342545907	0	black	n.s.
607	ENSG00000113580	1.09010259193611	7.50235820737887	34.9377941134275	3.40408674191854e-09	7.88991660404675e-08	1	red	Upregulated
608	ENSG00000113657	0.696736620285711	8.24836012771182	25.7681935086688	3.84980769557697e-07	5.73621346640968e-06	1	red	Upregulated
609	ENSG00000113712	0.156360485612998	7.44507220363974	1.48095810950658	0.223624677337283	0.432327226066332	0	black	n.s.
610	ENSG00000113719	-0.649170067835142	8.75031151602609	21.7193337185134	3.1559454803879e-06	3.63718357573987e-05	-1	blue	Downregulated
611	ENSG00000113721	-0.282966898286261	10.337521751478	4.09120067225454	0.0431070099014435	0.129197158986223	0	black	n.s.
612	ENSG00000113732	-0.173086565057132	7.79024367362331	1.43519632319983	0.230918264322221	0.443142133740711	0	black	n.s.
613	ENSG00000113739	-0.980385247585962	10.0708750956885	4.03602392042512	0.0445386403243981	0.132347013841445	0	black	n.s.
614	ENSG00000113758	0.269511993230513	7.78616827361802	3.52626484487337	0.0604037203092452	0.170043401572315	0	black	n.s.
615	ENSG00000113916	-0.712826589558035	6.73787883747073	17.2876009972216	3.21276395145549e-05	0.000292987651933696	-1	blue	Downregulated
616	ENSG00000114019	-0.824960297287172	7.74022574500963	25.3853615028958	4.69467091222929e-07	6.74914438412858e-06	-1	blue	Downregulated
617	ENSG00000114120	-0.048398555847316	7.03948539791321	0.124425718348022	0.724283144832504	0.866812759679061	0	black	n.s.
618	ENSG00000114251	0.408902726511663	8.13111443546637	0.709182289246797	0.399715405757755	0.618092169318515	0	black	n.s.
619	ENSG00000114331	0.308718899879612	7.04368350066902	5.28920679373821	0.0214579915575022	0.0754829180252101	0	black	n.s.
620	ENSG00000114353	0.114964508804292	8.75174875740091	1.04555608484628	0.306532785007915	0.529765857105643	0	black	n.s.
621	ENSG00000114354	0.0291532547380586	7.04434163147598	0.0514591950480963	0.820543343440088	0.919917061106436	0	black	n.s.
622	ENSG00000114391	0.108799760236284	8.67600852235861	0.431005784742595	0.511495837280881	0.707546629023818	0	black	n.s.
623	ENSG00000114416	0.127379598720405	7.57117290555305	1.03966443617115	0.307899528014154	0.531247655448738	0	black	n.s.
624	ENSG00000114439	-0.225163073175057	7.28737770635454	2.43114557291479	0.118945945105399	0.276921028448506	0	black	n.s.
625	ENSG00000114480	-0.27447606969239	7.83513038399432	0.65385136939318	0.418739070709215	0.633882221697695	0	black	n.s.
626	ENSG00000114554	0.106664246698709	7.47483495386693	0.186410097824691	0.665921409789741	0.829260504497529	0	black	n.s.
627	ENSG00000114573	0.417195806730704	7.01915058867157	3.80353401427205	0.0511445284470116	0.14858981384466	0	black	n.s.
628	ENSG00000114698	-0.441259745183128	7.13898134755745	9.89291524134777	0.00165916311299576	0.00925404880670898	-1	blue	Downregulated
629	ENSG00000114850	-0.306736815995084	7.54911254297893	6.29919576472378	0.012079276182248	0.0476320796146868	-1	blue	Downregulated
630	ENSG00000114853	-0.661302101935321	7.74047150812258	24.6054947799177	7.0350847893358e-07	9.52934212373668e-06	-1	blue	Downregulated
631	ENSG00000114867	-0.119333614896635	8.96321450571731	0.787496072786411	0.374858333560106	0.597367825673323	0	black	n.s.
632	ENSG00000114942	0.143720290868604	8.48331479140619	0.762570662565764	0.382525235789455	0.604076463895631	0	black	n.s.
633	ENSG00000114978	-0.209713301804492	7.52779448360752	2.87048650154275	0.0902175945397248	0.226739641216706	0	black	n.s.
634	ENSG00000114982	-0.187595503220691	7.072368461515	1.07470176202754	0.299885838931454	0.522791397223182	0	black	n.s.
